,Unnamed: 0,date,open,high,low,close,200_ma,20_ema,100_ma,volume,volume_ma,rsi,relative_vol,atr,prev_close,$_change,ov_ni_%_change,day_o_c_delta%,hofd_o_delta%,lofd_o_delta%,hofd_lofd_delta%
1211,1410,2014-06-16 13:30:00,18.2225,18.4625,18.17,18.345,15.034951244999974,17.946717588357075,16.310125000000006,5461624,4200486.2,62.35884783404447,1.300236148853435,0.3216332832658598,18.31,-0.08749999999999858,-0.4778809393773817,0.6722458499108175,1.3170530937028313,-0.2881053642474876,1.609796367638948
1212,1411,2014-06-17 13:30:00,18.2725,18.54,18.2125,18.49,15.072101229999975,17.998458770418306,16.340750000000007,5789696,4308959.6,64.47733209056544,1.3436412817609151,0.32309996244939504,18.345,-0.07249999999999801,-0.3952030526028783,1.190313312354618,1.4639485565740773,-0.328362293063359,1.798215511324643
1217,1416,2014-06-24 13:30:00,18.9625,19.245,18.6565,18.7225,15.264726239999973,18.36981276858089,16.571300000000008,6803172,4833053.0,61.829649021021396,1.4076344703854893,0.34258612390156595,19.07,-0.1075000000000017,-0.5637126376507693,-1.2656558998022331,1.4897824653922345,-1.613711272247844,3.1543965910004546
1218,1417,2014-06-25 13:30:00,18.6075,19.0275,18.5975,18.9625,15.300738749999974,18.4262591715732,16.618600000000008,8431096,5090057.8,65.28578799922678,1.6563851200275173,0.3644395929261744,18.7225,-0.11499999999999845,-0.6142342101749149,1.9078328630928219,2.2571543732365877,-0.05374177079135597,2.312138728323698
1220,1419,2014-06-27 13:30:00,18.785,19.050025,18.7675,19.0225,15.369763769999974,18.52623483205878,16.729775000000007,4108156,5134722.4,65.77317851049754,0.8000736320234176,0.353628521020974,18.9275,-0.1424999999999983,-0.752872804120979,1.2643066276284307,1.4108331115251604,-0.0931594357199992,1.5053949646996312
1221,1420,2014-06-30 13:30:00,19.0125,19.135,18.9575,19.01,15.404613769999974,18.57230770519604,16.78495000000001,4183076,5214009.0,65.40827818195012,0.8022763290205291,0.30959639076573103,19.0225,-0.010000000000001565,-0.052569325798404856,-0.01314924391846273,0.6443129520052717,-0.28928336620644163,0.9363048925227588
1223,1422,2014-07-02 13:30:00,19.39,19.5125,19.3675,19.44,15.476637519999974,18.72561923259812,16.887400000000007,3718340,5391250.4,71.34723123785358,0.6896989982138466,0.3139917198057233,19.3925,-0.0024999999999977267,-0.01289158179707478,0.2578648788035106,0.6317689530685854,-0.11603919546158252,0.7486769071898778
1225,1424,2014-07-07 13:30:00,19.6175,19.6575,19.4375,19.535,15.545900029999974,18.888817557750386,16.982625000000006,3354496,5320207.6,68.93572725526015,0.6305197564095055,0.30662034239071945,19.725,-0.1075000000000017,-0.5449936628643939,-0.42054288263030243,0.20389957945711304,-0.9175481075570268,1.1318327974276468
1226,1425,2014-07-08 13:30:00,19.4075,19.4375,19.0,19.1575,15.577337529999975,18.914406361774162,17.02262500000001,6607124,5345401.6,59.2166563502466,1.2360388413098842,0.3637152567930396,19.535,-0.12750000000000128,-0.6526746864602062,-1.2881617931212161,0.1545794151745518,-2.0997037227875763,2.302631578947368
1229,1428,2014-07-11 13:30:00,19.1375,19.2825,19.0025,19.255,15.679675029999974,19.005278936984013,17.13395000000001,4317448,5136789.0,58.97347583831454,0.8404954924175394,0.37844042083456303,19.16,-0.022500000000000853,-0.11743215031315685,0.6139777922926177,0.7576747224036556,-0.7054212932723607,1.473490330219695
1233,1432,2014-07-17 13:30:00,19.4625,19.675,18.8825,18.965,15.823550049999973,19.12516544725034,17.28540000000001,12292208,5479293.0,50.149367540772325,2.2433930800926323,0.4829538050296863,19.63,-0.16750000000000045,-0.8532857870606237,-2.556197816313417,1.0918432883750913,-2.980089916506093,4.197007811465645
1235,1434,2014-07-21 13:30:00,19.3475,19.48,19.1625,19.425,15.895825049999974,19.18838940239767,17.35860000000001,4569080,5352330.8,56.39727035316752,0.8536617355564047,0.4815052653291982,19.5275,-0.17999999999999972,-0.9217769811803852,0.4005685489081306,0.6848430029719617,-0.9561958909419755,1.6568819308545282
1239,1438,2014-07-25 13:30:00,19.645,19.697475,19.425,19.545,16.053600019999973,19.36040286871143,17.500600000000013,3295972,5110576.6,55.984617073066474,0.6449315327745992,0.3540450253580667,19.815,-0.1700000000000017,-0.8579359071410633,-0.5090353779587573,0.2671163145838695,-1.119877831509284,1.4027027027027028
1244,1443,2014-08-01 13:30:00,18.0075,18.3375,17.74,17.995,16.22042500499997,19.13166206658785,17.61410000000001,7467360,5745516.8,33.6315329364882,1.2996846515182063,0.6034183995722762,18.155,-0.14750000000000085,-0.8124483613329708,-0.0694155213105611,1.8325697625989075,-1.485492156046102,3.368094701240136
1246,1445,2014-08-05 13:30:00,18.15,18.2975,17.65,17.835,16.27201248999997,18.94340137423631,17.65295000000001,6888656,5820564.0,34.98883431243077,1.1835031794169777,0.6400478497594053,18.38,-0.23000000000000045,-1.2513601741022875,-1.7355371900826322,0.8126721763085447,-2.7548209366391188,3.668555240793206
1247,1446,2014-08-06 13:30:00,17.595,18.091375,17.5875,17.8625,16.29472498999997,18.840458386213804,17.674300000000013,5045448,5864540.0,35.46941166325986,0.8603314155926978,0.6060046373195542,17.835,-0.24000000000000196,-1.3456686291000952,1.5203182722364414,2.8211139528275107,-0.04262574595055576,2.8649609097370337
1251,1450,2014-08-12 13:30:00,18.275,18.4295,18.1,18.2675,16.38749999999997,18.59929845254688,17.74315000000001,3834764,6061752.2,44.200590060769606,0.6326164240102061,0.5179952172768905,18.33,-0.054999999999999716,-0.3000545553737028,-0.0410396716826281,0.8454172366621193,-0.9575923392612704,1.8204419889502732
1257,1456,2014-08-20 13:30:00,19.5625,19.875,19.5625,19.7975,16.550699999999974,18.900318511338586,17.926225000000013,3472768,5343880.8,63.506591453241136,0.6498588067308687,0.4222793001452279,19.625,-0.0625,-0.3184713375796179,1.2012779552715627,1.5974440894568689,0.0,1.5974440894568689
1259,1458,2014-08-22 13:30:00,19.9275,20.03,19.747575,19.875,16.611812499999974,19.086394518351987,17.990975000000013,4864800,5482147.0,63.34445708621233,0.8873895574124517,0.3559508563316905,19.9825,-0.05500000000000327,-0.2752408357312812,-0.263455024463673,0.5143645715719619,-0.9028980052690866,1.4301756038399647
1263,1462,2014-08-28 13:30:00,20.0,20.2,19.9425,20.1725,16.739162499999974,19.45292925800541,18.137550000000008,4418624,4779578.2,65.77525706343116,0.9244799049422394,0.2847895287611983,20.21,-0.21000000000000085,-1.0390895596239529,0.8624999999999972,0.9999999999999963,-0.287500000000005,1.2912122351761328
1268,1467,2014-09-05 13:30:00,20.15,20.465,19.935025,20.445,16.888249999999974,19.786551087453013,18.367600000000003,3688428,4364628.6,67.14924522625975,0.8450725910562012,0.4167453666884484,20.1525,-0.002500000000001279,-0.01240540875822493,1.4640198511166338,1.5632754342431825,-1.0668734491315088,2.65851184034131
1269,1468,2014-09-08 13:30:00,20.385,20.47,20.1125,20.2975,16.917824999999972,19.835212888647963,18.413300000000003,4297360,4284507.2,63.24311981879611,1.0029998315792303,0.4019340250163359,20.445,-0.05999999999999873,-0.2934702861335227,-0.429237184204082,0.4169732646553706,-1.33676723080697,1.7775015537600902
1270,1469,2014-09-09 13:30:00,20.245,20.2725,19.780075,19.9,16.946087499999972,19.84138308972911,18.450225000000003,7029812,4370209.2,54.10832255288748,1.6085756260821564,0.4308067687622517,20.2975,-0.05249999999999844,-0.2586525434166692,-1.7041244751790685,0.13583600889108352,-2.296492961224998,2.4895001662026095
1272,1471,2014-09-11 13:30:00,19.87,20.1975,19.835,20.1875,17.000862499999975,19.89943150882587,18.526075,3222184,4258023.0,58.81052838476082,0.7567324084440127,0.4131100574287665,20.1325,-0.2624999999999993,-1.3038619148143515,1.5978862606945092,1.6482133870156042,-0.17614494212380544,1.8275775144945838
1273,1472,2014-09-12 13:30:00,20.1275,20.1325,19.66525,19.8325,17.026187499999978,19.89305707941388,18.5578,6808588,4452018.0,51.380633933210476,1.5293262516009594,0.4403950430715748,20.1875,-0.05999999999999873,-0.2972136222910153,-1.4656564401937733,0.024841634579550388,-2.296609116879895,2.3760186115101507
1275,1474,2014-09-16 13:30:00,19.675,20.3325,19.6475,20.2375,17.078162499999973,19.91676554573336,18.625725,6528444,4358531.4,58.15045193770547,1.4978540707541994,0.4710034617277605,19.7875,-0.11250000000000072,-0.568540745420092,2.8589580686149936,3.3418043202032974,-0.13977128335451008,3.4864486575900173
1279,1478,2014-09-22 13:30:00,20.47,20.4775,19.975,20.0975,17.193162499999975,20.07353444647815,18.781,4572204,4453093.6,52.644376370847255,1.0267477872012392,0.491130099218549,20.5825,-0.11250000000000072,-0.5465808332321181,-1.8197361993160661,0.03663898387884849,-2.418172936003896,2.5156445556946068
1280,1479,2014-09-23 13:30:00,19.88,20.1325,19.745,19.757475,17.220274874999973,20.043433546813567,18.81072475,6531604,4626714.6,46.93083339507082,1.4117153454851097,0.4652225744139116,20.0975,-0.21750000000000114,-1.0822241572334923,-0.6163229376257523,1.2701207243460828,-0.6790744466800706,1.9625221575082261
1282,1481,2014-09-25 13:30:00,20.05,20.0675,19.2275,19.2425,17.26903737499997,19.983445601813365,18.87022475,7332764,5075815.8,41.352354995360926,1.4446473806240172,0.6320001981078261,20.2325,-0.182500000000001,-0.9020140862473792,-4.027431421446389,0.08728179551121344,-4.1022443890274385,4.368742686256663
1286,1485,2014-10-01 13:30:00,19.325,19.3475,18.510025,18.63,17.369324874999975,19.753315821462873,18.980224750000005,9454300,5618541.6,36.526248012845436,1.6826964491995575,0.6591852189325549,19.41,-0.08500000000000085,-0.4379185986604887,-3.5963777490297555,0.1164294954721907,-4.21720569210867,4.524440134467681
1287,1486,2014-10-02 13:30:00,18.5775,18.8375,18.0625,18.6325,17.390612374999975,19.646571457514025,18.995124750000006,10017816,5782139.0,36.564407248886354,1.7325449976211225,0.6881389141994159,18.63,-0.05249999999999844,-0.28180354267309954,0.2960570582694104,1.3995424572735728,-2.772170636522678,4.290657439446359
1290,1489,2014-10-07 13:30:00,18.875,19.0125,18.295,18.3,17.453687374999973,19.447031489805493,19.05597475,7886396,6300395.6,36.379293310651256,1.2517302881742856,0.7260039169278779,19.1825,-0.30750000000000105,-1.6030235892089195,-3.046357615894036,0.7284768211920492,-3.072847682119196,3.92183656736812
1292,1491,2014-10-09 13:30:00,19.1475,19.225,18.0625,18.1,17.487499874999973,19.3026266843986,19.09412475,12361392,7078351.0,38.72445546888638,1.7463660674640182,0.9486897032719318,19.26,-0.11250000000000072,-0.584112149532714,-5.470688079383728,0.40475257866562514,-5.666536101318714,6.435986159169558
1293,1492,2014-10-10 13:30:00,18.085,18.3575,17.4705,17.495,17.497324874999975,19.130471762074922,19.10374975,11338932,7304868.2,35.035879543530825,1.5522432013215517,0.9332672774539492,18.1,-0.015000000000000568,-0.08287292817679871,-3.2623721316007734,1.5067735692562942,-3.397843516726567,5.077130019175184
1294,1493,2014-10-13 13:30:00,17.4725,17.647475,16.585,16.6125,17.50158737499997,18.8906649275916,19.10042475,10701800,7714742.4,30.475798839357637,1.38718824882604,0.9655692080904617,17.495,-0.022500000000000853,-0.1286081737639374,-4.922020317642006,1.0014308198597788,-5.079410502217767,6.406240578836292
1299,1498,2014-10-20 13:30:00,16.78,17.4025,16.765,17.375,17.52730499999997,18.048752670317075,19.062459999999994,8986732,10522459.2,41.50728302972745,0.8540524443183396,0.9592734546542794,16.8985,-0.1184999999999974,-0.7012456726928271,3.5458879618593495,3.7097735399284786,-0.08939213349225605,3.802564867283026
1304,1503,2014-10-27 13:30:00,18.8525,19.25,18.6525,18.972475,17.60216737499997,18.28665300495004,19.09053475,7811452,11054158.4,54.55218299185258,0.706652801356637,0.770002782696279,19.035,-0.182500000000001,-0.9587601786183398,0.6363877469831596,2.108473677231141,-1.0608672589842159,3.2033239512129748
1307,1506,2014-10-30 13:30:00,19.37,20.08,19.33,19.9325,17.663867374999977,18.65540956278504,19.12018475,7333140,10970338.0,61.05687358043401,0.6684516010354467,0.7353515645749933,19.5475,-0.17749999999999844,-0.9080445069701928,2.903975219411461,3.6654620547237857,-0.2065049044914956,3.879979306777031
1310,1509,2014-11-04 14:30:00,20.4725,20.5675,20.1,20.4325,17.735742374999973,19.14515378373206,19.18665975,6554064,10762046.6,63.139915631602534,0.6089979205256368,0.6034686288050749,20.62,-0.14750000000000085,-0.7153249272550962,-0.19538405177676957,0.464037122969832,-1.819513982171199,2.325870646766157
1313,1512,2014-11-07 14:30:00,21.04,21.175,20.875,21.1,17.822117374999976,19.624090249715817,19.25878474999999,4432060,9893480.6,67.47416635816732,0.4479778329984293,0.4853211402771411,21.05,-0.010000000000001565,-0.04750593824228772,0.2851711026616078,0.6416349809886006,-0.7842205323193876,1.4371257485029976
1316,1515,2014-11-12 14:30:00,21.09,21.375,21.0875,21.295,17.928104874999978,20.062598533938104,19.32705975,5037312,8113012.8,68.25675610129967,0.6208928944374401,0.3544276685544196,21.35,-0.2600000000000016,-1.2177985948477823,0.9720246562351913,1.3513513513513522,-0.01185395922238634,1.3633669235329053
1318,1517,2014-11-14 14:30:00,21.3275,21.445,21.215,21.365,17.997992374999978,20.297784740933466,19.377384749999987,4043000,6954029.6,68.8041833859756,0.5813895298921362,0.3520218135618612,21.3525,-0.024999999999998582,-0.11708230886312415,0.17582932833195578,0.5509318954401581,-0.5274879849959007,1.0841385811925544
1319,1518,2014-11-17 14:30:00,21.2375,21.4725,21.19075,21.4075,18.038642374999974,20.403471908463608,19.40218474999999,4699276,6739656.8,69.17344603960811,0.6972574627242147,0.3344538601713956,21.365,-0.12749999999999773,-0.5967704189094207,0.8004708652148236,1.106533254855795,-0.22012948793407608,1.3295895614831887
1321,1520,2014-11-19 14:30:00,21.715,21.78,21.3875,21.6675,18.120654874999968,20.642683353640283,19.456359749999987,4393092,6222484.0,69.95435261183654,0.7060029403048687,0.3778177963464098,21.7825,-0.067499999999999,-0.3098817858372501,-0.21874280451300682,0.299332258807282,-1.5081740732212783,1.8351841028638312
1322,1521,2014-11-20 14:30:00,21.365,21.8275,21.35,21.79,18.159492374999967,20.75195160567453,19.480334749999987,3308236,5910212.6,71.02824126916356,0.5597490689252025,0.4027383472598072,21.6675,-0.302500000000002,-1.39610014999424,1.9892347296981079,2.164755441142065,-0.07020828457756619,2.2365339578454293
1327,1526,2014-11-28 14:30:00,22.3925,22.507525,22.205,22.305,18.34285487499997,21.365285078370768,19.622909749999987,2486124,5456840.0,72.2320910479934,0.4555977452151795,0.3373528499845061,22.445,-0.05250000000000199,-0.2339051013588861,-0.3907558334263641,0.5136764541699356,-0.8373339287707938,1.3624183742400489
1328,1527,2014-12-01 14:30:00,22.04,22.076725,21.709825,21.825,18.373867374999968,21.40906745185926,19.649559749999987,4555120,5246573.0,61.9004826895788,0.8682086382863633,0.40180838748837977,22.305,-0.26500000000000057,-1.1880744227751652,-0.975499092558983,0.16662885662432197,-1.498071687840293,1.690018229073708
1331,1530,2014-12-04 14:30:00,22.395,22.625,22.1225,22.415,18.47621737499997,21.663849330774504,19.739009749999987,5350400,4907105.2,67.11073535310271,1.0903373337094953,0.4296691634716607,22.5,-0.10500000000000044,-0.4666666666666685,0.08930564858227093,1.0270149586961395,-1.2167894619334712,2.2714431009153637
1333,1532,2014-12-08 14:30:00,22.39,22.5775,21.8675,22.0825,18.542317374999968,21.77878596011246,19.79923475,4392004,4817036.6,59.416600764207935,0.9117647144304448,0.4740326544528095,22.535,-0.14499999999999955,-0.6434435322831134,-1.3733809736489548,0.8374274229566772,-2.3336310853059437,3.2468274837087043
1335,1534,2014-12-10 14:30:00,21.85,21.8725,20.9075,20.9825,18.59919237499997,21.724164924264397,19.83978475,8655732,5256912.6,43.48982046794539,1.6465428776578863,0.7091433681297055,22.025,-0.17499999999999716,-0.7945516458569678,-3.9702517162471382,0.10297482837527368,-4.313501144164771,4.6155685758699025
1339,1538,2014-12-16 14:30:00,19.55,20.699975,19.34,19.3575,18.679442374999965,21.188904736684105,19.858284749999992,10262056,5952693.0,31.027881769804694,1.72393503242986,1.0216953625722889,19.83,-0.2799999999999976,-1.4120020171457268,-0.9846547314577955,5.882225063938607,-1.0741687979539685,7.031928645294719
1347,1546,2014-12-29 14:30:00,22.825,23.075,22.815025,22.995,18.91750487499997,21.894269543033005,20.160709749999988,2677492,5744916.4,63.23711757626645,0.4660628307837517,0.45582126577509796,22.91,-0.08500000000000085,-0.3710170231340064,0.7447973713034028,1.095290251916758,-0.04370208105148186,1.1394903139488155
1348,1547,2014-12-30 14:30:00,22.815,22.8825,22.595,22.625,18.94982987499997,21.963862919887003,20.21133474999999,3138384,5674079.6,58.7476682383801,0.5531089130297009,0.441865949331324,22.995,-0.17999999999999972,-0.7827788649706445,-0.832785448170069,0.2958579881656761,-0.9642778873548209,1.2724053994246578
1351,1550,2015-01-05 14:30:00,21.5075,21.581,20.615,20.735,19.02629237499997,21.83954710803422,20.309434749999987,7138500,5882529.4,41.09239920293168,1.213508597169102,0.8003231348741529,21.91,-0.4024999999999999,-1.837060702875399,-3.5917703126816267,0.3417412530512576,-4.149715215622466,4.685908319185065
1360,1559,2015-01-16 14:30:00,19.77,20.6825,19.697525,20.600025,19.225754999999968,21.18011808014247,20.428909999999988,7074408,6456595.2,45.03524888221035,1.0956870890713422,1.0272659169720768,19.855,-0.08500000000000085,-0.42810375220347946,4.198406676783,4.615579160343962,-0.36659079413252776,5.000501332020151
1362,1561,2015-01-21 14:30:00,20.575,21.2375,20.422525,21.065,19.26822999999997,21.131445866057668,20.442609999999988,6768376,6343146.6,48.87493189403556,1.067037611900693,0.9278261407967934,20.7425,-0.16750000000000045,-0.8075207906472242,2.381530984204141,3.2199270959902866,-0.7410692588092298,3.990569236663931
1364,1563,2015-01-23 14:30:00,21.885,22.0,21.5875,21.6275,19.32730499999997,21.253099677203668,20.473784999999992,6044524,6689291.0,52.70108607345879,0.9036120569429557,0.8542459541981966,21.995,-0.10999999999999943,-0.5001136621959511,-1.1766049805803074,0.5254740689970228,-1.3593785697966778,1.910828025477714
1365,1564,2015-01-26 14:30:00,21.57,21.8275,21.28375,21.7975,19.353654999999968,21.3049473269938,20.488834999999995,3482672,6798844.0,53.93325745113117,0.5122447286626962,0.7766219656486473,21.6275,-0.057500000000001,-0.2658652178938897,1.0547056096430187,1.1937876680574884,-1.3270746407046778,2.5547659599459647
1372,1571,2015-02-04 14:30:00,21.205,21.685,21.095,21.265,19.525367499999973,21.0342973842802,20.524659999999994,6949300,7840722.0,51.2174409036069,0.8863086843277953,0.9118485863570308,21.4975,-0.2925000000000004,-1.3606233282939897,0.28295213393068747,2.263617071445416,-0.5187455788729047,2.7968712965157616
1375,1574,2015-02-09 14:30:00,21.4275,21.75,21.285,21.4275,19.60121749999997,21.199409432974612,20.57671,5257624,7596344.4,51.64155415833124,0.6921255439655948,0.7383579973693717,21.71,-0.2825000000000024,-1.3012436665131386,0.0,1.5050752537626955,-0.6650332516625752,2.184637068357998
1377,1576,2015-02-11 14:30:00,22.06,22.325,21.795,22.1575,19.659242499999973,21.36868890091573,20.610085,4178944,7148684.2,56.40666034464014,0.5845752705092218,0.6933263735202709,22.105,-0.045000000000001705,-0.20357385206967524,0.44197642792384473,1.2012692656391686,-1.2012692656391524,2.4317504014682156
1380,1579,2015-02-17 14:30:00,22.9525,23.24725,22.85,23.1825,19.753417499999973,21.798746050251694,20.69611025,2864268,6242677.4,62.60484987180336,0.4588204413702364,0.5487236263288642,23.0825,-0.129999999999999,-0.5631972273367226,1.0020694913408144,1.2841738372726306,-0.4465744472279671,1.7385120350109393
1381,1580,2015-02-18 14:30:00,23.0275,23.20975,22.921275,23.19,19.785779999999974,21.931246426418205,20.72568525,2683592,6093750.6,62.65157317786311,0.4403842848442141,0.4836614697466477,23.1825,-0.15500000000000114,-0.6686077860455134,0.7056779937031872,0.7914450113994128,-0.46129627619150343,1.2585469176561872
1382,1581,2015-02-19 14:30:00,22.9525,23.269,22.887525,23.1475,19.817479999999975,22.04708010009266,20.764735250000005,2597200,5885191.8,62.177479951683594,0.4413110206535665,0.4581148523099853,23.19,-0.2375000000000007,-1.0241483398016415,0.8495806557019944,1.3789347565624563,-0.2830846313037815,1.6667376660429567
1383,1582,2015-02-20 14:30:00,22.9575,23.5625,22.715,23.5525,19.853329999999968,22.190453423893363,20.80328525,5070016,5682819.2,64.90301840749689,0.8921656349721631,0.5554611392324891,23.1475,-0.19000000000000128,-0.8208229830435306,2.59174561690079,2.6353043667646756,-1.0562996841990624,3.731014747963901
1384,1583,2015-02-23 14:30:00,23.4525,23.5425,23.2925,23.5425,19.887742499999973,22.319219764474944,20.84293525,2275728,5494379.4,64.77889175986779,0.41419200137507795,0.4815958544243663,23.5525,-0.09999999999999787,-0.4245833775607595,0.38375439718580046,0.38375439718580046,-0.6822300394414248,1.0733068584308252
1385,1584,2015-02-24 14:30:00,23.5125,23.815,23.395,23.735,19.923404999999974,22.454055977382094,20.886185250000004,3018436,5471167.6,66.12206633370633,0.5516986904221323,0.4661968908182752,23.5425,-0.030000000000001137,-0.12742911755336578,0.9463051568314732,1.2865497076023478,-0.49973418394470903,1.7952553964522406
1386,1585,2015-02-25 14:30:00,23.675,23.8775,23.5425,23.67,19.958404999999974,22.56986017001237,20.936585250000004,2923676,5158193.2,65.21766335125379,0.5668023446659578,0.43339766811370656,23.735,-0.05999999999999873,-0.2527912365704601,-0.021119324181621987,0.8553326293558631,-0.5596620908130951,1.4229584793458674
1387,1586,2015-02-26 14:30:00,23.64,23.695,23.3425,23.5825,19.990604999999974,22.66630205858263,20.98608525,2834628,4862793.0,63.949623391002156,0.5829217900083347,0.4131732510852797,23.67,-0.030000000000001137,-0.12674271229404788,-0.24323181049069795,0.23265651438240148,-1.2584602368866304,1.5101210238834706
1388,1587,2015-02-27 14:30:00,23.55,23.6425,23.3275,23.3425,20.021354999999975,22.730701862527127,21.027060250000005,2372604,4638092.4,60.47633351312728,0.5115473766758074,0.3886299383139592,23.5825,-0.03249999999999886,-0.13781405703381264,-0.8811040339702743,0.3927813163481851,-0.9447983014862003,1.3503375843960892
1390,1589,2015-03-03 14:30:00,23.61,23.64475,23.1375,23.485,20.090443749999974,22.893192454358946,21.124912750000004,4570556,4213161.0,60.06687030826056,1.0848282322939948,0.4658668403016018,23.78275,-0.17275000000000065,-0.7263667994660021,-0.529436679373147,0.1471833968657304,-2.0012706480304963,2.1923284710967006
1391,1590,2015-03-04 14:30:00,23.225,23.2765,22.830025,23.195,20.122968749999973,22.921936030134287,21.16426275,3907248,4018350.4,56.18212973024443,0.972351241444748,0.5131438802262014,23.485,-0.259999999999998,-1.1070896316797871,-0.12917115177610825,0.2217438105489654,-1.7006458557588904,1.9556483183877351
1393,1592,2015-03-06 14:30:00,22.905,23.0825,22.145,22.2775,20.183693749999982,22.88926055981514,21.263637750000008,6672404,3850069.4,45.471645138228084,1.7330607079446412,0.6256746826272379,23.255,-0.3499999999999979,-1.5050526768436805,-2.739576511678678,0.7749399694389802,-3.3180528268936977,4.233461277940845
1398,1597,2015-03-13 13:30:00,22.0,22.0625,21.3075,21.7,20.297031249999975,22.46356427470763,21.5270025,7766380,3860435.0,43.328968081593935,2.0117888269068125,0.7070462381625178,22.125,-0.125,-0.5649717514124294,-1.3636363636363669,0.2840909090909091,-3.147727272727268,3.5433532793617224
1400,1599,2015-03-17 13:30:00,22.2675,22.5075,22.0525,22.37,20.343243749999974,22.465332660248194,21.618927500000005,4714528,3985209.2,49.5027035304811,1.1830064027755431,0.7006822589664162,22.5875,-0.3200000000000003,-1.4167127836192597,0.4603121140675994,1.0778039744021646,-0.9655327270685972,2.0632581339984215
1401,1600,2015-03-18 13:30:00,22.1875,23.435,21.9375,23.175,20.369268749999975,22.532920025938843,21.670577500000004,7736852,4237872.2,55.842424055609605,1.8256454264949282,0.8998866942248118,22.37,-0.182500000000001,-0.8158247653106884,4.450704225352116,5.6225352112676,-1.1267605633802817,6.826210826210819
1402,1601,2015-03-19 13:30:00,23.0,23.1151,22.7075,22.8375,20.393731249999977,22.56192764251609,21.712577500000005,5855440,4400784.2,52.84682642761203,1.330544678832468,0.7917900206686092,23.175,-0.1750000000000007,-0.7551240560949329,-0.7065217391304409,0.5004347826087033,-1.2717391304347845,1.7950016514367597
1405,1604,2015-03-24 13:30:00,23.25,23.4475,22.89275,22.91,20.466581249999976,22.72943922902688,21.83315275000001,3142852,4592120.4,52.334200542722044,0.6844010448854956,0.6556536024695705,23.32,-0.07000000000000027,-0.3001715265866221,-1.4623655913978488,0.8494623655914045,-1.5365591397849483,2.4232562710902013
1407,1606,2015-03-26 13:30:00,21.67,22.100125,21.3875,21.76,20.497668749999974,22.567364085439237,21.87515275000001,5020696,4895013.2,43.41360921351989,1.025675681528295,0.7719614013891332,21.92,-0.25,-1.1405109489051095,0.4153207198892471,1.984886940470682,-1.3036455929857054,3.331969608416127
1408,1607,2015-03-27 13:30:00,21.71,21.975,21.645,21.89,20.514356249999977,22.502853220159306,21.88810275000001,3301136,4941439.8,44.63770041895996,0.6680514452488119,0.6614710510418503,21.76,-0.05000000000000071,-0.22977941176470915,0.8291110087517259,1.220635651773379,-0.2994011976047963,1.5246015246015332
1410,1609,2015-03-31 13:30:00,22.375,22.65,22.0875,22.11,20.55616874999998,22.482426332148552,21.92567775000001,5349844,5032517.8,46.98357493484722,1.0630551570031208,0.6981712162110408,22.7,-0.3249999999999993,-1.4317180616740055,-1.1843575418994439,1.2290502793296025,-1.2849162011173247,2.5466893039049237
1411,1610,2015-04-01 13:30:00,22.085,22.095,21.4875,21.895,20.57391874999998,22.42648096718202,21.93667775000001,6756384,5174974.6,45.37322825603611,1.3055878573780826,0.6792534121582803,22.11,-0.024999999999998582,-0.1130710085933902,-0.8603124292506283,0.04527960153949744,-2.705456191985511,2.827225130890044
1412,1611,2015-04-02 13:30:00,21.825,22.27,21.775,22.0725,20.59183124999998,22.392768494117064,21.94690275000001,2657956,5166709.0,46.98865304636204,0.5144388816943242,0.6331900591187105,21.895,-0.07000000000000027,-0.31970769582096503,1.1340206185567114,2.0389461626575045,-0.22909507445590246,2.2732491389207854
1413,1612,2015-04-06 13:30:00,21.7475,22.73825,21.71,22.54,20.61004374999998,22.406790542296392,21.96130275000001,4580984,5062138.0,51.09104831629362,0.904950437937488,0.7319550443390328,22.0725,-0.32500000000000284,-1.4724204326650938,3.644097022646283,4.555696057018058,-0.1724336130589625,4.736296637494242
1416,1615,2015-04-09 13:30:00,22.5375,22.9725,22.3375,22.9,20.663668749999974,22.465276031704025,22.00027775000001,3760260,5178824.6,54.29708510079377,0.7260836754347696,0.6235763468305295,22.585,-0.04749999999999943,-0.2103165818020785,1.608430393788118,1.9301164725457514,-0.8874098724348434,2.842753217683275
1418,1617,2015-04-13 13:30:00,23.195,23.4375,22.9275,22.935,20.706168749999982,22.57762958604343,22.03495275000001,2737048,4863312.6,53.88038986825393,0.5627949969738734,0.5476366950921734,23.25,-0.054999999999999716,-0.23655913978494506,-1.1209312351800025,1.0454839405044178,-1.153265790040965,2.2244030094864318
1419,1618,2015-04-14 13:30:00,22.9075,23.1375,22.6175,23.0625,20.726843749999983,22.623807720705962,22.05150275000002,3308124,4781245.6,55.02401993301638,0.6918958524113465,0.5407275213191299,22.935,-0.027499999999999858,-0.11990407673860848,0.6766342900796732,1.0040379788278966,-1.2659609298264725,2.2991046755830644
1421,1620,2015-04-16 13:30:00,23.2625,23.555,23.172525,23.35,20.77036874999998,22.75877457409264,22.084377750000016,3704268,4488475.8,57.4355782492081,0.8252841643927322,0.4958717307420103,23.3875,-0.125,-0.5344735435595939,0.3761418592154847,1.2573885008060202,-0.38678130037613767,1.6505538347676805
