,Unnamed: 0,date,open,high,low,close,200_ma,20_ema,100_ma,volume,volume_ma,rsi,relative_vol,atr,prev_close,$_change,ov_ni_%_change,day_o_c_delta%,hofd_o_delta%,hofd_lofd_delta%
1199,1398,2014-05-29 13:30:00,17.69,17.835,17.5475,17.835,14.623076279999975,17.00307559431432,15.992150000000008,3443336,4394200.6,65.43787551625364,0.7836091961755228,0.3046109933474028,17.55,0.14000000000000054,0.797720797720801,0.8196721311475386,0.8196721311475386,1.6384100299188
1201,1400,2014-06-02 13:30:00,17.9875,18.0,17.715,17.97,14.680888764999974,17.170726280152994,16.040825000000012,2597344,4269675.0,66.96079135103165,0.6083235843477548,0.2824327462579144,17.88,0.1075000000000017,0.601230425055938,-0.09728978457263014,0.0694927032661531,1.6088060965283666
1204,1403,2014-06-05 13:30:00,18.1075,18.4625,17.92,18.4125,14.782013764999974,17.423395589630648,16.11380000000001,4975596,4163133.4,71.75705870974949,1.1951565136010296,0.33363881482755675,18.03,0.07750000000000057,0.42983915696062425,1.684384923374291,1.9605135993372738,3.0273437499999822
1205,1404,2014-06-06 13:30:00,18.535,18.683125,18.5025,18.665,14.818501264999973,17.541643628713445,16.148650000000007,2651428,4105854.4,74.19548071542684,0.6457676628766963,0.3178853611206673,18.4125,0.12249999999999872,0.6653088934147927,0.7013757755597465,0.7991637442676034,0.9762194298067782
1206,1405,2014-06-09 13:30:00,18.665,18.8675,18.615,18.7325,14.856338764999974,17.655058521216926,16.179400000000008,6103244,4090690.8,74.82131459648267,1.4919837011391817,0.3015390208405008,18.665,0.0,0.0,0.3616394320921648,1.0849182962764563,1.356432984152572
1210,1409,2014-06-13 13:30:00,18.245,18.35975,18.075,18.31,14.998213759999974,17.90479312397361,16.28482500000001,3983328,4106110.4,61.84888055717762,0.9700976379008222,0.3313443776878141,18.1375,0.1075000000000017,0.5926946933149646,0.3562619895861755,0.6289394354617551,1.575380359612719
1213,1412,2014-06-18 13:30:00,18.51,18.9375,18.375,18.8975,15.111901229999974,18.084081744664182,16.385450000000006,5676220,4337825.0,69.64746385666497,1.3085405704471709,0.3829499718370463,18.49,0.02000000000000313,0.10816657652786983,2.093462992976765,2.309562398703395,3.061224489795918
1214,1413,2014-06-19 13:30:00,18.9625,19.0075,18.775,18.965,15.151301229999973,18.167978721362832,16.432900000000007,8091400,4519707.2,70.41556801168409,1.7902487134564822,0.3453374788777851,18.8975,0.06499999999999773,0.34396084138112304,0.01318391562294676,0.23731048121292928,1.2383488681757748
1215,1414,2014-06-20 13:30:00,19.0825,19.1175,19.0175,19.0825,15.189838729999973,18.255075985994946,16.478925000000007,4069192,4605083.0,71.75548539725978,0.8836305447697685,0.2971281091583388,18.965,0.11749999999999973,0.6195623517004994,0.0,0.1834141228874631,0.5258314710135477
1216,1415,2014-06-23 13:30:00,19.1,19.113575,18.9625,19.07,15.228213729999974,18.332687796852568,16.529150000000005,5688252,4639389.6,71.38507850591928,1.226077671942016,0.2606148318687547,19.0825,0.017500000000001847,0.09170706144374084,-0.15706806282723107,0.07107329842931648,0.7967040210942772
1219,1418,2014-06-26 13:30:00,18.9675,18.9675,18.5515,18.9275,15.335326259999974,18.473996393328125,16.675100000000008,4294620,5132622.0,64.37042592727735,0.8367302326179484,0.3773296946946309,18.9625,0.005000000000002558,0.02636783124589352,-0.21088704362727137,0.0,2.2424062744252504
1222,1421,2014-07-01 13:30:00,19.15,19.5625,19.1375,19.3925,15.441037519999973,18.65042125708213,16.83865000000001,6636888,5441298.2,70.75495390316028,1.2197251016310775,0.37032229307429787,19.01,0.13999999999999702,0.7364544976328091,1.2663185378590065,2.1540469973890417,2.22077073807969
1224,1423,2014-07-03 13:30:00,19.5975,19.75,19.565,19.725,15.512887529999974,18.82079835330305,16.938375000000004,2851672,5285054.2,74.66286290035832,0.5395728959600831,0.31299378985429216,19.44,0.15749999999999886,0.8101851851851792,0.6505931879066272,0.7781604796530163,0.9455660618451249
1227,1426,2014-07-09 13:30:00,19.295,19.446375,19.1675,19.3925,15.611375029999973,18.95993908922424,17.062800000000006,4165928,5372339.4,62.73854623740824,0.7754402113909631,0.3450051925947799,19.1575,0.13750000000000284,0.7177345687067876,0.5053122570613972,0.7845296708991865,1.4549367418807841
1230,1429,2014-07-14 13:30:00,19.535,19.6125,19.375,19.535,15.71623752999997,19.05572856203316,17.17555000000001,3899096,5132577.4,63.15451712221383,0.7596760255383581,0.3732053156259226,19.255,0.28000000000000114,1.4541677486367235,0.0,0.39672382902483017,1.225806451612907
1231,1430,2014-07-15 13:30:00,19.5625,19.6725,19.17,19.4225,15.751600039999973,19.090659175172853,17.213425000000008,5164068,5117699.6,60.48727215011785,1.0090603989339273,0.4055289867194414,19.535,0.027499999999999858,0.1407729715894541,-0.7156549520766802,0.562300319488815,2.62128325508606
1232,1431,2014-07-16 13:30:00,19.6875,19.725,19.4775,19.63,15.78877503999997,19.142024968013533,17.25382500000001,6405576,5148493.6,63.545435391595575,1.2441650893768228,0.3797717400395815,19.4225,0.26500000000000057,1.3643969622860117,-0.29206349206349713,0.1904761904761977,1.2706969580285061
1234,1433,2014-07-18 13:30:00,19.1375,19.5975,19.115,19.5275,15.859800049999974,19.16348302370269,17.32257500000001,5052268,5327336.4,58.18019890753509,0.9483666171334704,0.5203403537722648,18.965,0.17249999999999946,0.9095702610071154,2.037883736120186,2.4036577400391943,2.524195657860328
1236,1435,2014-07-22 13:30:00,19.6425,19.785,19.5875,19.6875,15.934800034999974,19.235923745026465,17.39470000000001,7157292,5425782.8,59.79528937072404,1.319126154478576,0.4511289489968986,19.425,0.2174999999999976,1.1196911196911072,0.22909507445590788,0.7254677357770236,1.0082961072112397
1237,1436,2014-07-23 13:30:00,19.76,19.88,19.6575,19.815,15.973125019999975,19.291073864547755,17.43087500000001,5907472,5380997.8,61.37000570171926,1.0978395122183473,0.3939717117476739,19.6875,0.07250000000000156,0.3682539682539762,0.27834008097165847,0.6072874493926995,1.1318835050235287
1238,1437,2014-07-24 13:30:00,19.8825,19.939075,19.75275,19.815,16.01298751999997,19.340971591733684,17.470625000000013,4021320,5160509.0,61.37000570171926,0.7792487136443323,0.34206003381075545,19.815,0.067499999999999,0.34065102195306085,-0.33949453036589466,0.28454671193259756,0.9432863778461231
1240,1439,2014-07-28 13:30:00,19.55,19.6425,19.215,19.5525,16.09410001999997,19.37869783359605,17.530800000000013,4032832,5106810.4,56.099858595515784,0.7896968330760821,0.3724087690185496,19.545,0.004999999999999004,0.0255819902788386,0.012787723785154609,0.4731457800511385,2.2248243559718888
1241,1440,2014-07-29 13:30:00,19.68,19.745,19.305,19.31,16.129675019999972,19.37215518277738,17.557125000000013,5821164,5188714.8,51.41269575845973,1.12188937422423,0.38930657676391256,19.5525,0.12750000000000128,0.6520905255082536,-1.880081300813013,0.330284552845535,2.279202279202286
1242,1441,2014-07-30 13:30:00,19.52,19.5875,19.08,19.315,16.16410001999997,19.36671183203668,17.583450000000013,7657800,5239760.4,51.502668108894426,1.4614790401484767,0.4188549325729345,19.31,0.21000000000000085,1.0875194199896472,-1.0502049180327782,0.3457991803278638,2.6598532494758924
1245,1444,2014-08-04 13:30:00,18.1125,18.4975,17.8675,18.38,16.24823750499997,19.06007520310329,17.633600000000012,4573908,5806487.4,40.545576970291535,0.7877237449959851,0.6100637996792069,17.995,0.11749999999999973,0.6529591553209209,1.4768806073153804,2.1256038647342885,3.5259549461312387
1248,1447,2014-08-07 13:30:00,18.1125,18.155,17.4438,17.5625,16.31579998999997,18.71874806371725,17.688325000000013,6778584,5978266.6,32.635184461984714,1.13387114586024,0.6323034779896661,17.8625,0.25,1.3995801259622112,-3.036576949620432,0.23464458247067177,4.0770932938923945
1249,1448,2014-08-08 13:30:00,17.6775,18.21,17.5525,18.1675,16.33889998999997,18.66624824812513,17.704875000000012,5899788,6057383.6,42.596913504862286,0.9739828925478652,0.6386026084922503,17.5625,0.11499999999999845,0.6548042704626246,2.7718851647574714,3.0123037759864375,3.745905141717718
1250,1449,2014-08-11 13:30:00,18.385,18.575,18.312525,18.33,16.363662499999975,18.634224605446548,17.725750000000012,5315772,6128217.4,44.9515785863002,0.8674254930968995,0.5808269563691875,18.1675,0.21750000000000114,1.197192789321597,-0.2991569214033357,1.0334511830296311,1.4333086234694477
1252,1451,2014-08-13 13:30:00,18.48,18.69,18.385,18.6475,16.41232499999997,18.603889076113838,17.766325000000013,5777032,6030325.0,49.702608926059426,0.9579967912177204,0.4941214129576686,18.2675,0.21250000000000213,1.1632680990830828,0.9063852813852836,1.136363636363641,1.658961109600216
1253,1452,2014-08-14 13:30:00,18.7175,18.89,18.66775,18.8825,16.437962499999973,18.63042344981729,17.79390000000001,2928688,5562149.0,52.80205783260846,0.5265389330634617,0.4312160597182514,18.6475,0.07000000000000027,0.3753854404075628,0.8815279818351763,0.9215974355549588,1.1905559052376367
1254,1453,2014-08-15 13:30:00,19.0975,19.15,18.475,18.89,16.46251249999997,18.655145026025163,17.81915000000001,6918984,5655484.8,52.901809767107046,1.223411298002251,0.4921620447886879,18.8825,0.21499999999999986,1.1386204157288486,-1.0865296504778088,0.2749050922895585,3.6535859269282653
1255,1454,2014-08-18 13:30:00,19.1975,19.3775,19.1625,19.3325,16.49036249999997,18.719655023546576,17.852500000000013,3983508,5626206.2,58.477724270774964,0.7080273737567601,0.4909965335915161,18.89,0.30750000000000105,1.627845420857602,0.7032165646568459,0.9376220862091402,1.1219830397912582
1256,1455,2014-08-19 13:30:00,19.47,19.695,19.4325,19.625,16.520412499999974,18.80587835463738,17.88955000000001,3945488,5465616.0,61.705103950531175,0.7218743504849224,0.4588724001936372,19.3325,0.1374999999999993,0.7112375533428129,0.7960965588084292,1.1556240369799766,1.3508297954457702
1258,1457,2014-08-21 13:30:00,19.865,20.0525,19.81775,19.9825,16.581199999999974,19.003383415020625,17.960750000000008,5217816,5403705.6,65.3871835654444,0.9655996063146002,0.3804594751089207,19.7975,0.067499999999999,0.3409521404217654,0.5914925748804595,0.9438711301283665,1.1845441586456495
1260,1459,2014-08-25 13:30:00,20.1875,20.2825,20.09,20.1825,16.642987499999975,19.190785516604183,18.022600000000008,3059184,5433464.6,66.56237086296271,0.563026397558567,0.3688381422487676,19.875,0.3125,1.572327044025157,-0.02476780185758021,0.47058823529411203,0.9581881533100997
1261,1460,2014-08-26 13:30:00,20.24,20.3726,20.21,20.2275,16.676924999999972,19.289520229308547,18.05537500000001,3016956,5293254.2,67.01867553541868,0.5699624250050186,0.32415360668657506,20.1825,0.057499999999997435,0.2849002849002722,-0.06175889328062891,0.6551383399209489,0.8045522018802456
1262,1461,2014-08-27 13:30:00,20.25,20.29725,20.1075,20.21,16.708112499999974,19.3771849693744,18.09385000000001,2183436,5019536.0,66.63782857441011,0.4349876163852595,0.2905527050149304,20.2275,0.022500000000000853,0.11123470522803536,-0.19753086419752666,0.23333333333332462,0.9436777321894642
1264,1463,2014-08-29 13:30:00,20.2675,20.3425,20.07,20.3325,16.771362499999974,19.536697900100133,18.180825000000006,3545728,4583496.6,67.69656249655459,0.7735858252845655,0.2817171465708989,20.1725,0.09499999999999886,0.4709381583839329,0.32071049710127686,0.3700505735784031,1.3577478824115636
1265,1464,2014-09-02 13:30:00,20.4275,20.4275,20.077525,20.2925,16.801749999999974,19.608679052471548,18.21847500000001,3406808,4525141.6,66.68862712758144,0.7528621866772082,0.29878160992817343,20.3325,0.09499999999999886,0.4672322636173558,-0.6608738220535945,0.0,1.7431182379302084
1266,1465,2014-09-03 13:30:00,20.53,20.5475,20.1925,20.2675,16.830837499999973,19.671423904617114,18.266350000000006,5068132,4434115.4,66.02694112576529,1.14298603956045,0.31283620744613017,20.2925,0.2375000000000007,1.170383146482694,-1.2786166585484795,0.08524111056988941,1.758078494490531
1267,1466,2014-09-04 13:30:00,20.355,20.59,20.0125,20.1525,16.858437499999972,19.71724067560596,18.317325000000004,6745868,4519136.4,62.933617345148,1.4927338772071583,0.37900215558459777,20.2675,0.08750000000000213,0.43172566917479777,-0.9948415622697153,1.1545074920167007,2.8856964397251748
1271,1470,2014-09-10 13:30:00,19.905,20.16,19.7325,20.1325,16.973849999999974,19.86910850975491,18.488800000000005,4145888,4385765.4,57.93544561738817,0.9453054648112276,0.4299800765716884,19.9,0.005000000000002558,0.025125628140716373,1.1429289123335802,1.281085154483793,2.1664766248574603
1274,1473,2014-09-15 13:30:00,19.8375,19.885,19.6075,19.7875,17.051287499999972,19.88300402423161,18.59,2504316,4231284.6,50.509530473879956,0.5918571395552075,0.3996712823036809,19.8325,0.004999999999999004,0.025211143325344788,-0.2520478890989145,0.2394454946439974,1.4152747673084272
1276,1475,2014-09-17 13:30:00,20.33,20.594975,20.0225,20.3075,17.105587499999974,19.953978350901608,18.6663,6052944,4463904.2,59.20555622414995,1.3559753365674827,0.4963713462958205,20.2375,0.09249999999999757,0.4570722668313655,-0.11067388096407921,1.3033694048204785,2.8591584467474127
1277,1476,2014-09-18 13:30:00,20.505,20.6475,20.433075,20.6175,17.135074999999972,20.017170888910986,18.7084,4060236,4493277.6,63.58422873511565,0.9036245612779412,0.4572785097218653,20.3075,0.19749999999999804,0.972547088514086,0.5486466715435295,0.6949524506218085,1.0494015217973902
1278,1477,2014-09-19 13:30:00,20.8275,20.8975,20.459975,20.5825,17.165224999999975,20.071011756633748,18.748,4706732,4467723.4,62.76510270628757,1.0534967316911337,0.4523401322913992,20.6175,0.21000000000000085,1.0185522008002952,-1.1763293722242276,0.3360941063497793,2.1384434731714035
1281,1480,2014-09-24 13:30:00,19.775,20.25,19.615,20.2325,17.247424874999975,20.061439875688464,18.84587475,6849652,4818349.4,54.379873300047706,1.4215764427544415,0.5076669308104339,19.757475,0.017524999999999125,0.0887006057201091,2.3135271807838342,2.4020227560050644,3.2373183787917497
1283,1482,2014-09-26 13:30:00,19.33,19.8275,19.2625,19.6975,17.293649874999975,19.95621268735496,18.90337475,6162308,5163000.0,47.5692106287041,1.1935518109626186,0.6202501485808698,19.2425,0.08749999999999858,0.4547226192022792,1.9011898603207622,2.5737196068287753,2.933160285528884
1285,1484,2014-09-30 13:30:00,19.6325,19.8025,19.308,19.41,17.346687374999973,19.87155959214317,18.960624750000004,6757428,5399233.2,44.235398506771936,1.2515532761207646,0.5789219585767393,19.5775,0.054999999999999716,0.2809347465202386,-1.1333248440086598,0.8659111167706515,2.561114563911325
1289,1488,2014-10-06 13:30:00,19.495,19.5675,18.98025,19.1825,17.436862374999972,19.56777164662713,19.03787475,8552804,6257566.4,44.5783274631223,1.3667939664211952,0.6721718892371709,19.245,0.25,1.2990387113535984,-1.6029751218261092,0.3718902282636471,3.09400561109573
1291,1490,2014-10-08 13:30:00,18.32,19.325,18.04,19.26,17.474087374999975,19.429218966966875,19.08167475,10565788,6621390.6,47.657383344793566,1.595705288855788,0.8657529376959086,18.3,0.01999999999999957,0.10928961748633644,5.131004366812234,5.485807860262003,7.123059866962307
1295,1494,2014-10-14 13:30:00,16.875,17.25,16.5125,16.7275,17.50646237499997,18.684649220201926,19.09692475,13162484,8046444.4,31.72290196615864,1.6358137017637255,0.9085519060678464,16.6125,0.2624999999999993,1.5801354401805825,-0.8740740740740792,2.2222222222222223,4.466313398940201
1301,1500,2014-10-22 13:30:00,18.5075,18.635,17.9875,18.01,17.55439249999997,18.074466471620106,19.067959999999992,8708400,10795449.6,47.42476099694894,0.8066732116465071,0.8992788182430324,18.39,0.11749999999999973,0.638934203371396,-2.68809941915439,0.6889099013913347,3.59972202918694
1303,1502,2014-10-24 13:30:00,18.72,19.075,18.515,19.035,17.586217499999968,18.214461215997407,19.084934999999994,6223904,10909574.4,55.099213382553074,0.5704992488066262,0.8275037102617053,18.6375,0.08249999999999957,0.44265593561367983,1.6826923076923146,1.8963675213675237,3.024574669187139
1305,1504,2014-10-28 13:30:00,19.185,19.635,19.15,19.6125,17.624329874999972,18.412924147335747,19.10000975,9103988,11171486.4,59.03552035188078,0.8149307687471203,0.7431333370222097,18.972475,0.2125249999999994,1.120175412011345,2.228303362001574,2.3455824863174506,2.5326370757180316
1306,1505,2014-10-29 13:30:00,19.6725,19.8425,19.150025,19.5475,17.643779874999968,18.520978990446626,19.108159749999995,8116008,11104571.8,58.40537274144425,0.7308708652773085,0.7304687527666578,19.6125,0.05999999999999873,0.3059273422562076,-0.6354047528275512,0.8641504638454783,3.616052720557815
1309,1508,2014-11-03 14:30:00,20.675,20.8275,20.4875,20.62,17.712517374999972,19.00964365570385,19.165434749999992,5900380,10828663.2,65.3201326962512,0.5448853557473281,0.6312915050734336,20.595,0.08000000000000185,0.3884437970381249,-0.2660217654171691,0.7376058041112448,1.6595485051860883
1312,1511,2014-11-06 14:30:00,20.83,21.0775,20.57505,21.05,17.788754874999977,19.46873132863327,19.236759749999987,5643280,10238824.2,67.15194282298305,0.5511648495732547,0.5470948537028546,20.795,0.03499999999999659,0.16830968982926947,1.0561689870379376,1.1881901104176777,2.442035377799809
1314,1513,2014-11-10 14:30:00,21.105,21.3125,21.0325,21.3,17.857517374999976,19.783700702123834,19.282134749999987,5717396,9644260.4,68.79286670600285,0.5928288705269716,0.4339908552078561,21.1,0.004999999999999004,0.02369668246445026,0.9239516702203283,0.9831793413882945,1.331273029834785
1315,1514,2014-11-11 14:30:00,21.3325,21.4025,21.197525,21.35,17.891867374999975,19.932872063826327,19.30480974999999,4769412,9224606.8,69.12982908091793,0.5170314684849223,0.3767368914058923,21.3,0.03249999999999886,0.1525821596244078,0.08203445447088642,0.3281378178835124,0.9669760974453434
1317,1516,2014-11-13 14:30:00,21.3575,21.56,21.0525,21.3525,17.962329874999977,20.18544629261067,19.353359749999992,5433824,7471654.2,68.70179132393048,0.7272584965187495,0.3926957514158148,21.295,0.0625,0.2934961258511388,-0.02341097974951449,0.948144679854838,2.410640066500417
1320,1519,2014-11-18 14:30:00,21.435,21.8925,21.435,21.7825,18.079779874999968,20.534807917181357,19.42978474999999,4104516,6438249.4,72.2901801305528,0.6375205036325557,0.3720903951285466,21.4075,0.027499999999999858,0.12845965199112394,1.6211803125728956,2.1343596920923704,2.1343596920923704
1324,1523,2014-11-24 14:30:00,22.3,22.3725,22.21755,22.325,18.23589237499997,21.0220170740329,19.533409749999983,8334344,5978329.0,75.28839829695401,1.3940925633232966,0.40982157033364136,22.1475,0.15249999999999986,0.6885653008240201,0.11210762331837927,0.32511210762330944,0.6974216328983146
1325,1524,2014-11-25 14:30:00,22.42,22.5,22.185,22.285,18.271767374999968,21.14230116222024,19.56090975,8815352,5963897.2,74.3638206862012,1.4781193746934471,0.3861161777502313,22.325,0.09500000000000243,0.4255319148936279,-0.6021409455843066,0.35682426404994777,1.4198782961460505
1326,1525,2014-11-26 14:30:00,22.3275,22.485,22.2475,22.445,18.308204874999973,21.266367718199266,19.593784749999987,2821880,5699190.8,75.65185059371787,0.4951369587415814,0.3489621333126737,22.285,0.042500000000000426,0.1907112407448976,0.5262568581345861,0.7054081289889099,1.0675356781660892
1329,1528,2014-12-02 14:30:00,21.8425,22.325,21.84,22.2425,18.40669237499997,21.48844198025362,19.679434749999988,2600368,5081572.4,66.4019284721356,0.5117250715546234,0.4263562906162848,21.825,0.017500000000001847,0.08018327605957318,1.8312922055625434,2.2089962229598177,2.220695970695968
1330,1529,2014-12-03 14:30:00,22.3,22.585,22.26,22.5,18.44231737499997,21.584780839277087,19.709084749999988,4533772,4980557.8,68.84671965349581,0.9102940236934908,0.4053922179622139,22.2425,0.057500000000001,0.2585141058783905,0.896860986547082,1.278026905829597,1.4600179694519284
1332,1531,2014-12-05 14:30:00,22.4975,22.6925,22.4,22.535,18.51094237499997,21.746816061176933,19.768059749999992,3881964,4819039.4,68.32503451446537,0.8055472632159845,0.3953768726037457,22.415,0.08249999999999957,0.3680571046174418,0.16668518724303333,0.8667629736637418,1.3058035714285734
1336,1535,2014-12-11 14:30:00,21.2075,21.9075,21.145,21.28,18.62520487499997,21.681863502905887,19.855709749999995,7442844,5377189.2,47.59644059004342,1.3841514075792611,0.7631075260972784,20.9825,0.22499999999999787,1.0723221732395942,0.341860190970183,3.300719085229279,3.6060534405296725
1338,1537,2014-12-15 14:30:00,20.595,20.75,19.6075,19.83,18.665392374999968,21.38168418265085,19.860159749999987,7933868,5674554.0,34.24610015051988,1.3981482950025677,0.9089354834297187,20.245,0.3499999999999979,1.728821931341061,-3.7144938091769877,0.7526098567613554,5.826851969909464
1340,1539,2014-12-17 14:30:00,19.515,20.6475,19.47,20.4925,18.69924237499997,21.122580476047524,19.867684749999988,8040344,6149484.4,44.515987996653394,1.3074826240717026,1.0887715219292162,19.3575,0.15749999999999886,0.8136381247578398,5.0089674609274875,5.803228285933898,6.047765793528516
1342,1541,2014-12-19 14:30:00,22.25,22.554975,22.01,22.2775,18.753804874999968,21.307747283113734,19.924159749999987,5274296,6499391.8,58.44650497779715,0.8115060858463711,1.0402402310851837,21.995,0.254999999999999,1.1593543987269788,0.12359550561797689,1.3706741573033658,2.476033621081314
1343,1542,2014-12-22 14:30:00,22.3825,22.5975,22.286175,22.5875,18.78341737499997,21.42962849424576,19.968484749999988,3778384,6335144.0,60.423798334095146,0.5964164350486745,0.8601801733138879,22.2775,0.10500000000000044,0.4713275726630027,0.9158941137048957,0.9605718753490443,1.3969422747510511
1344,1543,2014-12-23 14:30:00,22.84,22.84925,22.615125,22.6825,18.81472987499997,21.548949590031878,20.015359749999988,4460720,6141462.8,61.03569360121072,0.7263285873847514,0.7105726299854166,22.5875,0.2525000000000013,1.1178749308245772,-0.6895796847635677,0.040499124343264165,1.0352584829842966
1345,1544,2014-12-24 14:30:00,22.795,22.88,22.6825,22.7075,18.84611737499997,21.65928772431456,20.05863474999999,1291612,5765275.8,61.20567923653553,0.2240329942237976,0.5823044724890619,22.6825,0.11250000000000072,0.4959770748374328,-0.3838561087957979,0.3728887914016113,0.8707153091590345
1346,1545,2014-12-26 14:30:00,22.8725,23.045,22.848675,22.91,18.88116737499997,21.778403179141737,20.10938474999999,2223324,5735348.0,62.627885686215954,0.3876528503588623,0.5211033543667971,22.7075,0.16499999999999915,0.7266321699878857,0.16395234451853286,0.7541807847852355,0.8592401966416067
1349,1548,2014-12-31 14:30:00,22.75,22.8167,21.91,21.93,18.976917374999967,21.960637879897767,20.248959749999987,4766072,5782364.8,51.37030871562188,0.8242427042998048,0.5580744619984932,22.625,0.125,0.5524861878453038,-3.604395604395606,0.29318681318681705,4.138293016887269
1350,1549,2015-01-02 14:30:00,22.2175,22.3825,21.515,21.91,19.00525487499997,21.955815224669404,20.284759749999992,4748964,5793124.4,51.171165507935534,0.8197586780632572,0.6354308464988698,21.93,0.2875000000000014,1.31098951208391,-1.3840441093732463,0.7426578147856381,4.032070648384846
1352,1551,2015-01-06 14:30:00,20.86,21.0375,19.850025,20.1625,19.04545487499997,21.679828335840487,20.32458474999999,9798372,6178349.8,37.24335281200234,1.5859205640962577,0.8971111011556153,20.735,0.125,0.6028454304316373,-3.343720038350902,0.8509108341323202,5.98223427930193
1355,1554,2015-01-09 14:30:00,22.1625,22.167475,21.235,21.465,19.12502987499997,21.62928922962206,20.39755974999999,8157812,6124070.8,49.097175366438144,1.332089759641577,0.9518999958000248,22.025,0.13750000000000284,0.6242905788876406,-3.1472081218274184,0.02244782853919086,4.3912173298799155
1356,1555,2015-01-12 14:30:00,21.515,21.5825,20.7475,20.9625,19.15024237499997,21.56578549346758,20.41093474999999,7129456,6108401.4,45.635169215549524,1.1671557799066707,0.9226749968500187,21.465,0.05000000000000071,0.2329373398555821,-2.567975830815719,0.3137346037648106,4.024581274852396
1359,1558,2015-01-15 14:30:00,20.6375,20.7625,19.8125,19.855,19.20785487499997,21.24118050963116,20.424734749999992,11251060,6504892.0,38.512493651230095,1.7296305611223062,1.0413628892961015,20.405,0.2324999999999981,1.139426611124715,-3.7916414294367,0.6056935190793459,4.794952681388009
1361,1560,2015-01-20 14:30:00,20.8475,20.957475,20.1775,20.7425,19.244717499999968,21.138440167747948,20.434059999999988,5662128,6268442.6,46.21040344487586,0.9032750814372936,0.9654431877290576,20.600025,0.24747500000000144,1.2013334935273208,-0.503657512891236,0.5275212855258357,3.8655680832610595
1363,1562,2015-01-22 14:30:00,21.34,22.05,20.8275,21.995,19.299192499999968,21.213689116909322,20.460834999999992,9117468,6610100.8,55.69124504683053,1.3793235951863243,1.001494605597595,21.065,0.2749999999999986,1.3054830287206198,3.0693533270852913,3.327085285848176,5.869643500180051
1368,1567,2015-01-29 14:30:00,20.175,20.77,19.6875,20.67,19.432379999999974,21.11126322382577,20.497159999999994,6866616,7636504.6,46.31983570475053,0.8991831157935792,1.0184967667580234,20.105,0.07000000000000027,0.34817209649341097,2.453531598513016,2.949194547707553,5.498412698412696
1370,1569,2015-02-02 14:30:00,20.09,20.655,19.415,20.6075,19.475229999999975,20.95869846666917,20.500235,6718436,7949927.6,46.95244596597225,0.8450939855100065,1.0563419313013889,19.8975,0.192499999999999,0.9674582233948936,2.575908412145355,2.812344449975118,6.38681431882566
1371,1570,2015-02-03 14:30:00,20.9575,21.515,20.8175,21.4975,19.501342499999975,21.010012898414963,20.513884999999995,7803460,7983175.6,52.80794131346232,0.9774882065728332,1.0191314484760414,20.6075,0.3499999999999979,1.6984107727768911,2.5766432064893197,2.6601455326255565,3.3505464152756175
1373,1572,2015-02-05 14:30:00,21.5125,21.97,21.5,21.925,19.551692499999973,21.119126204824948,20.545585,5911992,7785740.0,55.33038164176971,0.7593359141199166,0.8601364397677729,21.265,0.2474999999999987,1.1638843169527333,1.9174898314933246,2.126670540383496,2.1860465116279015
1374,1573,2015-02-06 14:30:00,22.04,22.2675,21.53,21.71,19.577404999999974,21.175399899603523,20.56481,6533584,7741353.8,53.740841347193225,0.8439846787521842,0.8294773298258289,21.925,0.11499999999999845,0.5245153933865379,-1.4972776769509906,1.032214156079851,3.4254528564793176
1376,1575,2015-02-10 14:30:00,21.825,22.2035,21.495,22.105,19.630492499999974,21.2856561536437,20.594685,4913780,7485560.6,56.07326901363972,0.6564344693168338,0.7477684980270287,21.4275,0.3975000000000009,1.855092754637736,1.282932416953041,1.7342497136311523,3.296115375668747
1378,1577,2015-02-12 14:30:00,22.47,22.81,22.39625,22.775,19.690004999999974,21.502623291304708,20.63201,4485280,6800525.4,60.23000377542281,0.6595490401373988,0.6831197801402031,22.1575,0.3125,1.4103576667042763,1.3573653760569637,1.5131286159323538,1.847407490093209
1379,1578,2015-02-13 14:30:00,22.825,23.085,22.7375,23.0825,19.721429999999973,21.65308773975188,20.66186,4304240,6453184.4,62.01653491969512,0.6669947320891683,0.5992148351051524,22.775,0.05000000000000071,0.21953896816685275,1.128148959474262,1.1391018619934352,1.528312259483233
1389,1588,2015-03-02 14:30:00,23.3825,23.8009,23.3625,23.78275,20.055468749999974,22.83089692323884,21.073062750000005,2714312,4320555.0,64.30608051976958,0.6282322525694037,0.4060724537354688,23.3425,0.03999999999999915,0.1713612509371282,1.7117502405645235,1.789372393884308,1.8765115034777866
1392,1591,2015-03-05 14:30:00,23.325,23.3825,23.065,23.255,20.154968749999977,22.95365640821673,21.215812750000005,2823268,3812048.8,56.804577167486016,0.7406169616716345,0.4642329101696508,23.195,0.129999999999999,0.5604656175899936,-0.3001071811361213,0.24651661307610287,1.3765445480164709
1394,1593,2015-03-09 13:30:00,22.3425,22.6875,22.3125,22.5525,20.211731249999975,22.857188125547037,21.323037750000005,2712904,3659035.4,48.57973707510951,0.74142600533463,0.5717560119704285,22.2775,0.06500000000000128,0.29177421164853,0.9399127223900516,1.5441423296408139,1.680672268907563
