time,open,high,low,close,Plot,Plot,52 Week High,52 Week Low,VWAP,200 MA,100 MA,20 EMA,Volume,Volume MA,RSI
1484922600,226.7,227.31,225.9719,226.74,NaN,NaN,NaN,NaN,226.6739667,214.983828,218.915608,225.8936101,129168623,68867096.65,57.03705241
1485181800,226.35,226.805,225.27,226.15,NaN,NaN,NaN,NaN,226.075,215.094828,218.9935,225.9180282,75061645,69224726.95,53.87214829
1485268200,226.4,228.08,226.27,227.6,NaN,NaN,NaN,NaN,227.3166667,215.210332,219.0895,226.078216,95555295,71191538.15,59.77901131
1485354600,228.7,229.57,228.51,229.57,NaN,NaN,NaN,NaN,229.2166667,215.3380815,219.2114,226.4107668,84437712,73578532.65,66.12569645
1485441000,229.4,229.71,229.01,229.33,NaN,NaN,NaN,NaN,229.35,215.4551315,219.3308,226.688789,59970719,74443444.25,64.78449206
1485527400,229.42,229.59,228.76,228.97,NaN,NaN,NaN,NaN,229.1066667,215.5599775,219.4368,226.9060472,59711118,74224249.45,62.7292144
1485786600,228.17,228.2,226.41,227.55,NaN,NaN,NaN,NaN,227.3866667,215.6576775,219.521992,226.9673761,79737252,75776308.05,55.27958387
1485873000,226.98,227.6,226.32,227.53,NaN,NaN,NaN,NaN,227.15,215.7564275,219.607192,227.0209593,75880805,74120431.9,55.18018662
1485959400,228.255,228.59,226.94,227.62,NaN,NaN,NaN,NaN,227.7166667,215.8483315,219.698292,227.0780108,79117651,73507988.35,55.56736304
1486045800,227.2,228.1,226.82,227.77,NaN,NaN,NaN,NaN,227.5633333,215.9376815,219.843192,227.1439145,69657560,73053644.7,56.24577315
1486132200,228.82,229.55,228.46,229.34,NaN,NaN,NaN,NaN,229.1166667,216.0338815,219.973192,227.3530655,80563168,73162852.5,62.6702577
1486391400,228.87,229.326,228.54,228.93,NaN,NaN,NaN,NaN,228.932,216.1336815,220.130192,227.5032498,57790108,72474361.8,60.18497802
1486477800,229.38,229.6556,228.72,228.94,NaN,NaN,NaN,NaN,229.1052,216.2335315,220.288092,227.6400831,57931151,73023935.55,60.22640749
1486564200,228.61,229.39,228.31,229.24,NaN,NaN,NaN,NaN,228.98,216.3366815,220.427692,227.7924562,51566218,72413649.5,61.52001725
1486650600,229.56,230.95,229.52,230.6,NaN,NaN,NaN,NaN,230.3566667,216.4450855,220.599992,228.0598413,65955245,71978910.95,66.79283331
1486737000,231,231.77,230.6216,231.51,NaN,NaN,NaN,NaN,231.3005333,216.5558855,220.780992,228.3884278,66015892,71674046.5,69.77705886
1486996200,232.08,233.07,232.05,232.77,NaN,NaN,NaN,NaN,232.63,216.682498,220.974492,228.8057204,55182050,71297255.75,73.34844068
1487082600,232.56,233.71,232.16,233.7,NaN,NaN,NaN,NaN,233.19,216.819344,221.153292,229.2718423,71108983,71790664.2,75.63683254
1487169000,233.45,235.14,233.39,234.92,NaN,NaN,NaN,NaN,234.4833333,216.954094,221.330692,229.8097621,86785826,73390290.4,78.27243765
1487255400,234.96,235.155,233.85,234.72,NaN,NaN,NaN,NaN,234.575,217.096898,221.517992,230.2774038,84722437,74295972.9,76.80555931
1487341800,233.95,235.09,233.93,235.09,NaN,NaN,NaN,NaN,234.7033333,217.247298,221.726492,230.7357463,77204104,71697746.95,77.64040384
1487687400,235.52,236.69,235.51,236.49,NaN,NaN,NaN,NaN,236.23,217.404898,221.935692,231.2837704,88946051,72391967.25,80.50035949
1487773800,236.02,236.54,235.83,236.28,NaN,NaN,NaN,NaN,236.2166667,217.557698,222.132092,231.7596018,62115185,70719961.75,78.87073635
1487860200,236.88,236.9,235.56,236.44,NaN,NaN,NaN,NaN,236.3,217.710452,222.349692,232.205354,74615902,70228871.25,79.21596326
1487946600,235.46,236.7932,235.41,236.74,NaN,NaN,NaN,NaN,236.3144,217.851902,222.554092,232.6372251,82381612,71349415.9,79.87976632
1488205800,236.64,237.31,236.35,237.11,NaN,NaN,NaN,NaN,236.9233333,218.004952,222.767392,233.0632036,56515440,71189632,80.69854142
1488292200,236.67,236.95,236.015,236.47,NaN,NaN,NaN,NaN,236.4783333,218.154502,222.985292,233.3876604,96961938,72050866.3,75.01227896
1488378600,238.39,240.32,238.37,239.78,NaN,NaN,NaN,NaN,239.49,218.329602,223.226792,233.9964547,149158170,75714734.55,82.05496385
1488465000,239.56,239.57,238.21,238.27,NaN,NaN,NaN,NaN,238.6833333,218.487052,223.451692,234.403459,70245978,75271150.9,72.07498127
1488551400,238.17,238.61,237.73,238.42,NaN,NaN,NaN,NaN,238.2533333,218.654898,223.685492,234.7859867,81974300,75886987.9,72.43365788
1488810600,237.5,238.12,237.01,237.71,NaN,NaN,NaN,NaN,237.6133333,218.818898,223.900992,235.0644642,55391533,74628406.15,67.98263954
1488897000,237.36,237.77,236.76,237,NaN,NaN,NaN,NaN,237.1766667,218.982898,224.136692,235.2488009,65103737,74994087.6,63.76302698
1488983400,237.34,237.64,236.4,236.56,NaN,NaN,NaN,NaN,236.8666667,219.138248,224.365192,235.373677,78168795,76005969.8,61.2267607
1489069800,236.7,237.24,235.74,236.86,NaN,NaN,NaN,NaN,236.6133333,219.296498,224.603692,235.5152316,90683918,77961854.8,62.32705474
1489156200,237.97,238.02,236.59,237.69,NaN,NaN,NaN,NaN,237.4333333,219.445598,224.849392,235.7223524,81991652,78763675.15,65.26401339
1489411800,237.62,237.86,237.24,237.81,NaN,NaN,NaN,NaN,237.6366667,219.588248,225.103692,235.921176,57256824,78325721.75,65.68059097
1489498200,237.18,237.24,236.19,236.9,NaN,NaN,NaN,NaN,236.7766667,219.726048,225.335592,236.0143973,59880778,78560658.15,59.82164568
1489584600,237.56,239.44,237.29,238.95,NaN,NaN,NaN,NaN,238.56,219.869598,225.582292,236.2939785,96081750,79809296.5,66.96975706
1489671000,239.11,239.2,238.1,238.48,NaN,NaN,NaN,NaN,238.5933333,220.012798,225.828292,236.502171,78343951,79387202.75,64.15178557
1489757400,237.75,237.97,237.03,237.03,NaN,NaN,NaN,NaN,237.3433333,220.146598,226.058792,236.5524405,89002111,79601186.45,56.28328251
1490016600,237.03,237.36,236.32,236.77,NaN,NaN,NaN,NaN,236.8166667,220.275898,226.277592,236.5731604,52536979,78367830.2,54.98105617
1490103000,237.47,237.61,233.58,233.73,NaN,NaN,NaN,NaN,234.9733333,220.393148,226.473192,236.3023832,131809275,80510991.4,42.57692678
1490189400,233.77,234.61,233.05,234.28,NaN,NaN,NaN,NaN,233.98,220.507798,226.678592,236.1097753,97569204,82283692.35,44.99478518
1490275800,234,235.34,233.6,234.03,NaN,NaN,NaN,NaN,234.3233333,220.619548,226.887192,235.9117015,100410277,83573411.1,44.08611093
1490362200,234.38,235.04,232.96,233.86,NaN,NaN,NaN,NaN,233.9533333,220.726998,227.100392,235.7163013,112504853,85079573.15,43.44362198
1490621400,231.93,233.92,231.61,233.62,NaN,NaN,NaN,NaN,233.05,220.834698,227.311092,235.5166536,87454452,86626523.75,42.50190739
1490707800,233.27,235.81,233.14,235.32,NaN,NaN,NaN,NaN,234.7566667,220.960948,227.554192,235.4979247,93483915,86452622.6,50.66042152
1490794200,234.99,235.81,234.725,235.54,NaN,NaN,NaN,NaN,235.3583333,221.096402,227.812192,235.5019318,60786374,82034032.8,51.61719066
1490880600,235.47,236.52,235.27,236.29,NaN,NaN,NaN,NaN,236.0266667,221.237652,228.087292,235.576986,56737890,81358628.4,54.83276458
1490967000,235.9,236.51,235.68,235.74,NaN,NaN,NaN,NaN,235.9766667,221.377602,228.359192,235.5925111,73733094,80946568.1,52.09827143
1491226200,235.8,236.03,233.91,235.33,NaN,NaN,NaN,NaN,235.09,221.512402,228.580992,235.56751,85546486,82454315.75,50.0927939
1491312600,235,235.58,234.555,235.48,NaN,NaN,NaN,NaN,235.205,221.657202,228.794692,235.5591758,56466195,82022438.65,50.83840529
1491399000,236.26,237.39,234.54,234.78,NaN,NaN,NaN,NaN,235.57,221.791852,228.9787,235.4849685,108800604,83554029.1,47.28789539
1491485400,234.94,236.04,234.425,235.44,NaN,NaN,NaN,NaN,235.3016667,221.926852,229.1639,235.4806858,69135757,82476621.05,50.77837672
1491571800,235.15,236,234.64,235.2,NaN,NaN,NaN,NaN,235.28,222.062352,229.3517,235.4539538,74412311,82097654,49.49490171
1491831000,235.36,236.255,234.73,235.34,NaN,NaN,NaN,NaN,235.4416667,222.185002,229.5392,235.4431011,67615302,82615577.9,50.28431335
1491917400,234.9,235.18,233.34,235.06,NaN,NaN,NaN,NaN,234.5266667,222.344652,229.707,235.4066153,88045276,84023802.8,48.6466088
1492003800,234.74,234.96,233.77,234.03,NaN,NaN,NaN,NaN,234.2533333,222.516802,229.8686,235.2755091,81864436,83312937.1,43.08735228
1492090200,233.64,234.49,232.51,232.51,NaN,NaN,NaN,NaN,233.17,222.6633535,230.0038,235.0121272,92880394,84039759.25,36.46475315
1492435800,233.11,234.57,232.88,234.57,NaN,NaN,NaN,NaN,234.0066667,222.8029035,230.1645,234.9700199,68405367,83009922.05,48.10610126
1492522200,233.72,234.49,233.08,233.87,NaN,NaN,NaN,NaN,233.8133333,222.9248785,230.3017,234.8652561,83225821,84544364.15,45.08323372
1492608600,234.52,234.95,233.18,233.44,NaN,NaN,NaN,NaN,233.8566667,223.0424745,230.4303,234.7295174,68699868,81388893.8,43.28394487
1492695000,234.15,235.845,233.78,235.34,NaN,NaN,NaN,NaN,234.9883333,223.1771245,230.5767,234.7876586,92572186,81139042.9,52.33598169
1492781400,235.25,235.31,234.13,234.59,NaN,NaN,NaN,NaN,234.6766667,223.3017745,230.7074,234.768834,110389847,81638021.4,49.01073509
1493040600,237.18,237.41,236.61,237.17,NaN,NaN,NaN,NaN,237.0633333,223.4399945,230.8743,234.9975165,119209877,81973272.6,58.72579216
1493127000,237.91,238.95,237.81,238.55,NaN,NaN,NaN,NaN,238.4366667,223.5694945,231.0507,235.3358482,75050935,81353096.75,62.80770432
1493213400,238.51,239.53,238.35,238.4,NaN,NaN,NaN,NaN,238.76,223.6944945,231.2309,235.6276722,84702455,80914023.75,62.08892446
1493299800,238.77,238.95,237.98,238.6,NaN,NaN,NaN,NaN,238.51,223.8127445,231.4212,235.910751,57410326,80745221.35,62.70183052
1493386200,238.9,238.93,237.93,238.08,NaN,NaN,NaN,NaN,238.3133333,223.9285445,231.6052,236.1173462,63532845,81084969.1,59.98640031
1493645400,238.68,239.17,238.195,238.68,NaN,NaN,NaN,NaN,238.6816667,224.0413445,231.782,236.3614084,66882521,80742440.45,62.02971329
1493731800,238.84,238.98,238.3,238.77,NaN,NaN,NaN,NaN,238.6833333,224.1560445,231.9527,236.5907981,57375732,79333902.75,62.34036895
1493818200,238.29,238.8775,237.7,238.48,NaN,NaN,NaN,NaN,238.3525,224.2663985,232.0915,236.7707221,73137731,80167479.55,60.61934541
1493904600,238.83,238.9225,237.78,238.76,NaN,NaN,NaN,NaN,238.4875,224.3792485,232.2276,236.9601771,61462732,77800585.95,61.71823513
1493991000,239.19,239.72,238.68,239.7,NaN,NaN,NaN,NaN,239.3666667,224.4923235,232.3595,237.2211127,62001269,77443861.55,65.22636584
1494250200,239.75,239.92,239.17,239.66,NaN,NaN,NaN,NaN,239.5833333,224.6092985,232.4936,237.4533876,48385730,76142532.5,64.95359132
1494336600,239.96,240.19,239.04,239.44,NaN,NaN,NaN,NaN,239.5566667,224.7202985,232.6104,237.6425888,51363200,75329927.4,63.38357302
1494423000,239.39,239.87,239.15,239.87,NaN,NaN,NaN,NaN,239.63,224.8363985,232.7503,237.8547232,54293799,73642353.55,65.15635599
1494509400,239.35,239.57,238.13,239.38,NaN,NaN,NaN,NaN,239.0266667,224.9495485,232.876,237.9999877,62358346,72667049.05,61.50223587
1494595800,239.09,239.4273,238.67,238.98,NaN,NaN,NaN,NaN,239.0257667,225.0618485,233.0154,238.0933222,53912730,70718665.85,58.61245737
1494855000,239.47,240.44,239.45,240.3,NaN,NaN,NaN,NaN,240.0633333,225.1794985,233.1631,238.303482,61918937,70394344.35,64.53457984
1494941400,240.64,240.67,239.63,240.08,NaN,NaN,NaN,NaN,240.1266667,225.2942985,233.2999,238.4726742,51241791,68795142.85,62.91865699
1495027800,238.1,238.64,235.75,235.82,NaN,NaN,NaN,NaN,236.7366667,225.3886985,233.4004,238.2200385,172174107,73968854.8,41.33524009
1495114200,235.73,237.75,235.43,236.77,NaN,NaN,NaN,NaN,236.65,225.4948025,233.5143,238.0819396,107047656,74692628.3,45.80038585
1495200600,237.33,239.08,237.27,238.31,NaN,NaN,NaN,NaN,238.22,225.6054525,233.6403,238.1036597,115011373,74923704.6,52.15742243
1495459800,238.9,239.71,238.82,239.52,NaN,NaN,NaN,NaN,239.35,225.721004,233.7728,238.2385492,61010602,72013740.85,56.47686785
1495546200,239.95,240.24,239.51,240.05,NaN,NaN,NaN,NaN,239.9333333,225.830354,233.9293,238.4110683,48341683,70678278.25,58.25472134
1495632600,240.32,240.73,239.93,240.61,NaN,NaN,NaN,NaN,240.4233333,225.943154,234.0919,238.6204904,49181099,68902210.45,60.10888817
1495719000,241.2,242.08,240.96,241.76,NaN,NaN,NaN,NaN,241.6,226.061054,234.2742,238.9194913,64071661,69235277.2,63.67684436
1495805400,241.54,241.9,241.45,241.71,NaN,NaN,NaN,NaN,241.6866667,226.181404,234.4389,239.185254,46629905,68390130.2,63.41128185
1496151000,241.34,241.79,241.16,241.5,NaN,NaN,NaN,NaN,241.4833333,226.295654,234.5881,239.405706,35201897,66806099,62.23727731
1496237400,241.84,241.88,240.64,241.44,NaN,NaN,NaN,NaN,241.32,226.410554,234.7385,239.5994483,91796016,68527113.2,61.88474132
1496323800,241.97,243.38,241.64,243.36,NaN,NaN,NaN,NaN,242.7933333,226.531904,234.9,239.9575961,68962024,68318327.85,68.10981599
1496410200,243.42,244.35,243.08,244.17,NaN,NaN,NaN,NaN,243.8666667,226.662954,235.0771,240.3587774,88666128,69678497.65,70.31266807
1496669400,243.97,244.3,243.76,243.99,NaN,NaN,NaN,NaN,244.0166667,226.791054,235.2524,240.7046081,44698825,68813375.45,69.169228
1496755800,243.34,243.98,243.12,243.21,NaN,NaN,NaN,NaN,243.4366667,226.912804,235.4135,240.9432169,50375430,68912860.45,64.29022007
1496842200,243.6,243.92,242.83,243.66,NaN,NaN,NaN,NaN,243.47,227.038404,235.5848,241.2019581,54144311,69051916,65.789493
1496928600,243.77,244.33,243.17,243.78,NaN,NaN,NaN,NaN,243.76,227.164654,235.7521,241.4474859,65950691,69634760.6,66.19706223
1497015000,244.09,245.01,241.95,243.41,NaN,NaN,NaN,NaN,243.4566667,227.286854,235.9237,241.634392,132256362,73129661.4,63.67801363
1497274200,243.13,243.42,242.38,243.36,NaN,NaN,NaN,NaN,243.0533333,227.414404,236.0898,241.7987357,86108102,74739430,63.32730874
1497360600,243.98,244.61,243.5799,244.55,NaN,NaN,NaN,NaN,244.2466333,227.548654,236.2762,242.0607608,60066953,74646830.8,67.86369383
1497447000,244.86,244.87,243.29,244.24,NaN,NaN,NaN,NaN,244.1333333,227.683404,236.4512,242.2683074,78602311,76014856.8,65.58760949
1497533400,242.68,243.91,242.36,243.77,NaN,NaN,NaN,NaN,243.3466667,227.81045,236.6274,242.4113258,66464888,70729395.85,62.18243458
1497619800,242.77,242.83,241.6337,242.64,NaN,NaN,NaN,NaN,242.3679,227.93365,236.7778,242.4331043,84553097,69604667.9,54.81401263
